"PK_MEDICATION_ID","SIMPLE_GENERIC_NAME","GENERIC_NAME","THERAPEUTIC_CLASS","PHARMACY_CLASS","PHARMACY_SUBCLASS","AMOUNT","FORM","FK_ROUTE_ID","CONTROLLED_MED_YN","DEA_CLASS","RECORD_STATE","SOURCE_LAST_UPDATE_DATE","SOURCE_CODE","FULL_NAME","SOURCE_ORIG_ID","FK_3M_NCID_ID","MEDICATION_COUNT"
2188493,"nystatin","nystatin 500000 units capsule",NA,NA,NA,"500000 units","capsule",10700,NA,NA,"Active",2015-07-29 15:19:37,"SCM","nystatin 500,000 units oral capsule","193-4517-NYSTATIN 500,000 UNITS ORAL CAPSULE",3000266691,12
2184581,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 10 mg-40 mg tablet",NA,NA,NA,"10 mg-40 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Caduet tablet 10 mg-40 mg","2380-4997-CADUET TABLET 10 MG-40 MG",3000714799,5
2184582,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 10 mg-10 mg tablet",NA,NA,NA,"10 mg-10 mg","tablet",10700,NA,NA,"Active",2016-11-15 08:37:49,"SCM","Caduet 10 mg-10 mg oral tablet","2380-5001-CADUET 10 MG-10 MG ORAL TABLET",15572448,30
2184585,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-20 mg tablet",NA,NA,NA,"10 mg-20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Vytorin tablet 10 mg-20 mg","148-5021-VYTORIN TABLET 10 MG-20 MG",3000561661,100
2190434,"lovastatin","lovastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lovastatin 40 mg tablet oral","1748-4147-LOVASTATIN 40 MG TABLET ORAL",3000263752,16
2183575,"fluvastatin","fluvastatin 80 mg tablet, extended release",NA,NA,NA,"80 mg","tablet, extended release",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lescol XL tablet, extended release 80 mg","442-4936-LESCOL XL TABLET, EXTENDED RELEASE 80 MG",15155213,30
2183588,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 10 mg-80 mg tablet",NA,NA,NA,"10 mg-80 mg","tablet",10700,NA,NA,"Active",2015-12-25 19:11:06,"SCM","amlodipine-atorvastatin 10 mg-80 mg oral tablet","2380-4998-AMLODIPINE-ATORVASTATIN 10 MG-80 MG ORAL TABLET",15572450,11
2183589,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 10 mg-20 mg tablet",NA,NA,NA,"10 mg-20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","amlodipine-atorvastatin tablet 10 mg-20 mg","2380-5002-AMLODIPINE-ATORVASTATIN TABLET 10 MG-20 MG",15572447,5
2183592,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-40 mg tablet",NA,NA,NA,"10 mg-40 mg","tablet",10700,NA,NA,"Active",2017-02-06 14:05:17,"SCM","ezetimibe-simvastatin 10 mg-40 mg oral tablet","148-5022-EZETIMIBE-SIMVASTATIN 10 MG-40 MG ORAL TABLET",3000561659,268
2189569,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 5 mg-40 mg tablet",NA,NA,NA,"5 mg-40 mg","tablet",10700,NA,NA,"Active",2016-04-29 00:42:05,"SCM","amLODIPine-atorvastatin 5 mg-40 mg oral tablet","2380-4995-AMLODIPINE-ATORVASTATIN 5 MG-40 MG ORAL TABLET",15572453,19
2188435,"lovastatin","lovastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mevacor 40 mg tablet oral","1748-4147-MEVACOR 40 MG TABLET ORAL",3000263752,4
2189570,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 10 mg-80 mg tablet",NA,NA,NA,"10 mg-80 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","amlodipine-atorvastatin tablet 10 mg-80 mg","2380-4998-AMLODIPINE-ATORVASTATIN TABLET 10 MG-80 MG",3000714798,2
2189571,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 10 mg-20 mg tablet",NA,NA,NA,"10 mg-20 mg","tablet",10700,NA,NA,"Active",2016-09-12 15:36:56,"SCM","Caduet 10 mg-20 mg oral tablet","2380-5002-CADUET 10 MG-20 MG ORAL TABLET",3000714800,24
2189573,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-10 mg tablet",NA,NA,NA,"10 mg-10 mg","tablet",10700,NA,NA,"Active",2017-02-24 00:32:03,"SCM","ezetimibe-simvastatin 10 mg-10 mg oral tablet","148-5020-EZETIMIBE-SIMVASTATIN 10 MG-10 MG ORAL TABLET",3000561665,59
2189574,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-80 mg tablet",NA,NA,NA,"10 mg-80 mg","tablet",10700,NA,NA,"Active",2017-02-07 14:16:14,"SCM","ezetimibe-simvastatin 10 mg-80 mg oral tablet","148-5023-EZETIMIBE-SIMVASTATIN 10 MG-80 MG ORAL TABLET",3000561660,105
2185385,"pravastatin","pravastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2017-03-03 11:13:51,"SCM","Pravachol 10 mg oral tablet","1802-3903-PRAVACHOL 10 MG ORAL TABLET",3000271685,267
2185386,"pravastatin","pravastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2016-06-06 14:49:03,"SCM","Pravachol tablet 20 mg","1802-3904-PRAVACHOL TABLET 20 MG",3000271686,156
2187491,"nystatin","nystatin 1000000 units capsule",NA,NA,NA,"1000000 units","capsule",10700,NA,NA,"Active",2013-08-22 08:25:38,"SCM","nystatin 1,000,000 units oral capsule","193-4514-NYSTATIN 1,000,000 UNITS ORAL CAPSULE",3000266689,14
2187492,"nystatin","nystatin 500000 units capsule",NA,NA,NA,"500000 units","capsule",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","nystatin capsule 500000 units","193-4517-NYSTATIN CAPSULE 500000 UNITS",3000266691,7
2190380,"pravastatin","pravastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Pravachol 20 mg tablet oral","1802-3904-PRAVACHOL 20 MG TABLET ORAL",3000271686,43
2186494,"nystatin","nystatin 100000 units/mL suspension",NA,NA,NA,"100000 units/mL","suspension",10700,NA,NA,"Active",2011-02-22 00:47:53,"SCM","Mycostatin 100,000 units/mL oral suspension","193-4515-MYCOSTATIN 100,000 UNITS/ML ORAL SUSPENSION",15150695,193
2186495,"nystatin","nystatin 500000 units tablet",NA,NA,NA,"500000 units","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mycostatin tablet 500000 units","193-4518-MYCOSTATIN TABLET 500000 UNITS",3000266700,2
2185440,"lovastatin","lovastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2017-01-23 11:56:20,"SCM","Mevacor 40 mg oral tablet","1748-4147-MEVACOR 40 MG ORAL TABLET",3000263752,48
2189486,"nystatin","nystatin 100000 units/mL suspension",NA,NA,NA,"100000 units/mL","suspension",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","nystatin suspension 100000 units/mL","193-4515-NYSTATIN SUSPENSION 100000 UNITS/ML",15150695,407
2188380,"pravastatin","pravastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Pravachol 10 mg tablet oral","1802-3903-PRAVACHOL 10 MG TABLET ORAL",3000271685,34
2188381,"pravastatin","pravastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","pravastatin 20 mg tablet oral","1802-3904-PRAVASTATIN 20 MG TABLET ORAL",15451301,41
2184380,"lovastatin","lovastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin tablet 10 mg","1748-3886-LOVASTATIN TABLET 10 MG",3000271631,37
2184385,"pravastatin","pravastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","pravastatin 10 mg tablet oral","1802-3903-PRAVASTATIN 10 MG TABLET ORAL",15451300,14
2184386,"pravastatin","pravastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Pravachol 40 mg tablet oral","1802-3905-PRAVACHOL 40 MG TABLET ORAL",3000275806,40
2187379,"pravastatin","pravastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Pravachol tablet 10 mg","1802-3903-PRAVACHOL TABLET 10 MG",3000271685,58
2187380,"pravastatin","pravastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2013-01-16 00:15:00,"SCM","pravastatin tablet 20 mg","1802-3904-PRAVASTATIN TABLET 20 MG",15451301,152
5370012,"Atorvastatin Calcium","Atorvastatin Calcium","Cardiovascular Agents","Antihyperlipidemic","HMG CoA Reductase Inhibitors",NA,NA,8437,NA,NA,NA,NA,"EPIC","LIPITOR PO","122783",15455322,5173
2183387,"lovastatin","lovastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2011-02-22 00:47:53,"SCM","Mevacor 10 mg oral tablet","1748-3886-MEVACOR 10 MG ORAL TABLET",3000271631,3
2183392,"pravastatin","pravastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","pravastatin tablet 10 mg","1802-3903-PRAVASTATIN TABLET 10 MG",15451300,53
2183393,"pravastatin","pravastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2017-03-03 20:11:24,"SCM","pravastatin 40 mg oral tablet","1802-3905-PRAVASTATIN 40 MG ORAL TABLET",15571529,3617
2184497,"nystatin","nystatin 100000 units/mL suspension",NA,NA,NA,"100000 units/mL","suspension",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mycostatin suspension 100000 units/mL","193-4515-MYCOSTATIN SUSPENSION 100000 UNITS/ML",15150695,17
2184498,"nystatin","nystatin 500000 units tablet",NA,NA,NA,"500000 units","tablet",10700,NA,NA,"Active",2016-09-08 21:24:21,"SCM","nystatin 500,000 units oral tablet","193-4518-NYSTATIN 500,000 UNITS ORAL TABLET",3000266700,14
2189428,"lovastatin","lovastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mevacor tablet 20 mg","1748-4146-MEVACOR TABLET 20 MG",3000263751,5
2183505,"nystatin","nystatin 500000 units tablet",NA,NA,NA,"500000 units","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Nystatin 500000 u tablet oral","193-4518-NYSTATIN 500000 U TABLET ORAL",3000266700,2
2185581,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 5 mg-80 mg tablet",NA,NA,NA,"5 mg-80 mg","tablet",10700,NA,NA,"Active",2016-07-29 14:13:17,"SCM","amLODIPine-atorvastatin 5 mg-80 mg oral tablet","2380-4996-AMLODIPINE-ATORVASTATIN 5 MG-80 MG ORAL TABLET",15572455,3
2185582,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 5 mg-10 mg tablet",NA,NA,NA,"5 mg-10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","amlodipine-atorvastatin tablet 5 mg-10 mg","2380-4999-AMLODIPINE-ATORVASTATIN TABLET 5 MG-10 MG",15572451,4
2185585,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-10 mg tablet",NA,NA,NA,"10 mg-10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Vytorin tablet 10 mg-10 mg","148-5020-VYTORIN TABLET 10 MG-10 MG",3000561665,29
2185586,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-80 mg tablet",NA,NA,NA,"10 mg-80 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Vytorin tablet 10 mg-80 mg","148-5023-VYTORIN TABLET 10 MG-80 MG",3000561660,48
2187433,"lovastatin","lovastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2017-03-01 09:20:36,"SCM","lovastatin 20 mg oral tablet","1748-4146-LOVASTATIN 20 MG ORAL TABLET",3000263751,1040
2187434,"lovastatin","lovastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mevacor tablet 40 mg","1748-4147-MEVACOR TABLET 40 MG",3000263752,12
2186436,"lovastatin","lovastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin 20 mg tablet oral","1748-4146-LOVASTATIN 20 MG TABLET ORAL",3000263751,9
2186377,"lovastatin","lovastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lovastatin 10 mg tablet oral","1748-3886-LOVASTATIN 10 MG TABLET ORAL",3000271631,6
2186382,"pravastatin","pravastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2017-03-03 19:24:46,"SCM","pravastatin 10 mg oral tablet","1802-3903-PRAVASTATIN 10 MG ORAL TABLET",15451300,946
2186383,"pravastatin","pravastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2017-03-03 21:52:06,"SCM","Pravachol 40 mg oral tablet","1802-3905-PRAVACHOL 40 MG ORAL TABLET",3000275806,1369
2184439,"lovastatin","lovastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin tablet 20 mg","1748-4146-LOVASTATIN TABLET 20 MG",3000263751,132
2185667,"lovastatin","lovastatin 20 mg tablet, extended release",NA,NA,NA,"20 mg","tablet, extended release",10700,NA,NA,"Active",2017-02-09 14:03:35,"SCM","lovastatin 20 mg oral tablet, extended release","1748-5451-LOVASTATIN 20 MG ORAL TABLET, EXTENDED RELEASE",15163135,61
2185671,"lovastatin-niacin","lovastatin-niacin 20 mg-500 mg tablet, extended release",NA,NA,NA,"20 mg-500 mg","tablet, extended release",10700,NA,NA,"Active",2016-03-11 10:58:29,"SCM","Advicor 20 mg-500 mg oral tablet, extended release","2299-5484-ADVICOR 20 MG-500 MG ORAL TABLET, EXTENDED RELEASE",3000531921,19
2190576,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 5 mg-10 mg tablet",NA,NA,NA,"5 mg-10 mg","tablet",10700,NA,NA,"Active",2017-02-27 13:47:58,"SCM","amLODIPine-atorvastatin 5 mg-10 mg oral tablet","2380-4999-AMLODIPINE-ATORVASTATIN 5 MG-10 MG ORAL TABLET",15572451,33
2190579,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-10 mg tablet",NA,NA,NA,"10 mg-10 mg","tablet",10700,NA,NA,"Active",2017-01-06 19:26:20,"SCM","Vytorin 10 mg-10 mg oral tablet","148-5020-VYTORIN 10 MG-10 MG ORAL TABLET",3000561665,148
2190580,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-80 mg tablet",NA,NA,NA,"10 mg-80 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Vytorin 10 mg-80 mg tablet oral","148-5023-VYTORIN 10 MG-80 MG TABLET ORAL",3000561660,9
2188576,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 5 mg-80 mg tablet",NA,NA,NA,"5 mg-80 mg","tablet",10700,NA,NA,"Active",2016-12-05 21:56:10,"SCM","Caduet 5 mg-80 mg oral tablet","2380-4996-CADUET 5 MG-80 MG ORAL TABLET",15572455,5
2188577,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 5 mg-10 mg tablet",NA,NA,NA,"5 mg-10 mg","tablet",10700,NA,NA,"Active",2017-02-18 09:06:15,"SCM","Caduet 5 mg-10 mg oral tablet","2380-4999-CADUET 5 MG-10 MG ORAL TABLET",15572451,23
2188580,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-20 mg tablet",NA,NA,NA,"10 mg-20 mg","tablet",10700,NA,NA,"Active",2017-02-13 07:58:30,"SCM","ezetimibe-simvastatin 10 mg-20 mg oral tablet","148-5021-EZETIMIBE-SIMVASTATIN 10 MG-20 MG ORAL TABLET",3000561661,224
2186664,"lovastatin","lovastatin 40 mg tablet, extended release",NA,NA,NA,"40 mg","tablet, extended release",10700,NA,NA,"Active",2016-10-01 14:30:51,"SCM","Altoprev 40 mg oral tablet, extended release","1748-5452-ALTOPREV 40 MG ORAL TABLET, EXTENDED RELEASE",15503431,30
2186668,"lovastatin-niacin","lovastatin-niacin 20 mg-500 mg tablet, extended release",NA,NA,NA,"20 mg-500 mg","tablet, extended release",10700,NA,NA,"Active",2015-04-06 08:47:06,"SCM","lovastatin-niacin 20 mg-500 mg oral tablet, extended release","2299-5484-LOVASTATIN-NIACIN 20 MG-500 MG ORAL TABLET, EXTENDED RELEASE",15489552,12
2187575,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 10 mg-40 mg tablet",NA,NA,NA,"10 mg-40 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","amlodipine-atorvastatin tablet 10 mg-40 mg","2380-4997-AMLODIPINE-ATORVASTATIN TABLET 10 MG-40 MG",15572449,5
2190696,"fluvastatin","fluvastatin 40 mg capsule",NA,NA,NA,"40 mg","capsule",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","fluvastatin 40 mg capsule oral","442-5712-FLUVASTATIN 40 MG CAPSULE ORAL",15569452,2
2184702,"fluvastatin","fluvastatin 40 mg capsule",NA,NA,NA,"40 mg","capsule",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lescol capsule 40 mg","442-5712-LESCOL CAPSULE 40 MG",3000276744,16
2183678,"lovastatin-niacin","lovastatin-niacin 20 mg-750 mg tablet, extended release",NA,NA,NA,"20 mg-750 mg","tablet, extended release",10700,NA,NA,"Active",2011-02-22 00:47:53,"SCM","Advicor 750 mg-20 mg oral tablet","2299-5485-ADVICOR 750 MG-20 MG ORAL TABLET",3000531920,2
2183679,"pravastatin","pravastatin 80 mg tablet",NA,NA,NA,"80 mg","tablet",10700,NA,NA,"Active",2017-02-21 09:34:41,"SCM","Pravachol 80 mg oral tablet","1802-5499-PRAVACHOL 80 MG ORAL TABLET",15571532,360
2186578,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 10 mg-40 mg tablet",NA,NA,NA,"10 mg-40 mg","tablet",10700,NA,NA,"Active",2016-12-01 15:18:23,"SCM","Caduet 10 mg-40 mg oral tablet","2380-4997-CADUET 10 MG-40 MG ORAL TABLET",15572449,23
2186579,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 5 mg-20 mg tablet",NA,NA,NA,"5 mg-20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Caduet tablet 5 mg-20 mg","2380-5000-CADUET TABLET 5 MG-20 MG",15572452,9
2186582,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-20 mg tablet",NA,NA,NA,"10 mg-20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Vytorin 10 mg-20 mg tablet oral","148-5021-VYTORIN 10 MG-20 MG TABLET ORAL",3000561661,18
2188697,"fluvastatin","fluvastatin 40 mg capsule",NA,NA,NA,"40 mg","capsule",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","fluvastatin capsule 40 mg","442-5712-FLUVASTATIN CAPSULE 40 MG",15569452,3
2189655,"lovastatin","lovastatin 20 mg tablet, extended release",NA,NA,NA,"20 mg","tablet, extended release",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Altocor tablet, extended release 20 mg","1748-5451-ALTOCOR TABLET, EXTENDED RELEASE 20 MG",15163135,4
2189660,"lovastatin-niacin","lovastatin-niacin 20 mg-1000 mg tablet, extended release",NA,NA,NA,"20 mg-1000 mg","tablet, extended release",10700,NA,NA,"Active",2015-08-22 21:31:18,"SCM","Advicor 20 mg-1000 mg oral tablet, extended release","2299-5486-ADVICOR 20 MG-1000 MG ORAL TABLET, EXTENDED RELEASE",3000531919,7
2189661,"pravastatin","pravastatin 80 mg tablet",NA,NA,NA,"80 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Pravachol 80 mg tablet oral","1802-5499-PRAVACHOL 80 MG TABLET ORAL",3000531763,5
2187696,"fluvastatin","fluvastatin 40 mg capsule",NA,NA,NA,"40 mg","capsule",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lescol 40 mg capsule oral","442-5712-LESCOL 40 MG CAPSULE ORAL",3000276744,6
2190661,"lovastatin","lovastatin 20 mg tablet, extended release",NA,NA,NA,"20 mg","tablet, extended release",10700,NA,NA,"Active",2013-08-13 11:29:47,"SCM","Altoprev 20 mg oral tablet, extended release","1748-5451-ALTOPREV 20 MG ORAL TABLET, EXTENDED RELEASE",15163135,55
2184640,"aspirin-pravastatin","aspirin-pravastatin buffered 81 mg-20 mg tablet",NA,NA,NA,"buffered 81 mg-20 mg","tablet",10700,NA,NA,"Active",2007-11-01 00:15:04,"SCM","aspirin-pravastatin buffered 81 mg-20 mg oral tablet","1472-5313-ASPIRIN-PRAVASTATIN BUFFERED 81 MG-20 MG ORAL TABLET",15571526,2
2185702,"fluvastatin","fluvastatin 40 mg capsule",NA,NA,NA,"40 mg","capsule",10700,NA,NA,"Active",2017-02-20 11:20:35,"SCM","fluvastatin 40 mg oral capsule","442-5712-FLUVASTATIN 40 MG ORAL CAPSULE",15569452,53
2184666,"lovastatin","lovastatin 10 mg tablet, extended release",NA,NA,NA,"10 mg","tablet, extended release",10700,NA,NA,"Active",2013-08-28 00:15:00,"SCM","lovastatin 10 mg oral tablet, extended release","1748-5450-LOVASTATIN 10 MG ORAL TABLET, EXTENDED RELEASE",15561732,7
2184667,"lovastatin","lovastatin 40 mg tablet, extended release",NA,NA,NA,"40 mg","tablet, extended release",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin tablet, extended release 40 mg","1748-5452-LOVASTATIN TABLET, EXTENDED RELEASE 40 MG",15503431,24
2184671,"lovastatin-niacin","lovastatin-niacin 20 mg-500 mg tablet, extended release",NA,NA,NA,"20 mg-500 mg","tablet, extended release",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin-niacin tablet, extended release 20 mg-500 mg","2299-5484-LOVASTATIN-NIACIN TABLET, EXTENDED RELEASE 20 MG-500 MG",15489552,3
2188662,"lovastatin","lovastatin 20 mg tablet, extended release",NA,NA,NA,"20 mg","tablet, extended release",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin tablet, extended release 20 mg","1748-5451-LOVASTATIN TABLET, EXTENDED RELEASE 20 MG",15163135,15
2187661,"lovastatin","lovastatin 40 mg tablet, extended release",NA,NA,NA,"40 mg","tablet, extended release",10700,NA,NA,"Active",2011-02-22 00:47:53,"SCM","Altocor 40 mg oral tablet, extended release","1748-5452-ALTOCOR 40 MG ORAL TABLET, EXTENDED RELEASE",15503431,29
2187665,"lovastatin-niacin","lovastatin-niacin 20 mg-500 mg tablet, extended release",NA,NA,NA,"20 mg-500 mg","tablet, extended release",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Advicor tablet 20 mg-500 mg","2299-5484-ADVICOR TABLET 20 MG-500 MG",3000531921,5
2183673,"lovastatin","lovastatin 10 mg tablet, extended release",NA,NA,NA,"10 mg","tablet, extended release",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin tablet, extended release 10 mg","1748-5450-LOVASTATIN TABLET, EXTENDED RELEASE 10 MG",15561732,4
2186699,"fluvastatin","fluvastatin 40 mg capsule",NA,NA,NA,"40 mg","capsule",10700,NA,NA,"Active",2016-02-02 15:33:53,"SCM","Lescol 40 mg oral capsule","442-5712-LESCOL 40 MG ORAL CAPSULE",3000276744,37
2186700,"fluvastatin","fluvastatin 20 mg capsule",NA,NA,NA,"20 mg","capsule",10700,NA,NA,"Active",2016-05-03 06:09:57,"SCM","Lescol 20 mg oral capsule","442-5715-LESCOL 20 MG ORAL CAPSULE",3000276743,21
2188985,"lovastatin-niacin","lovastatin-niacin 40 mg-1000 mg tablet, extended release",NA,NA,NA,"40 mg-1000 mg","tablet, extended release",10700,NA,NA,"Active",2014-11-26 08:12:18,"SCM","Advicor 40 mg-1000 mg oral tablet, extended release","2299-7849-ADVICOR 40 MG-1000 MG ORAL TABLET, EXTENDED RELEASE",3000594680,5
2187940,"nystatin topical","nystatin topical 100000 units/g powder",NA,NA,NA,"100000 units/g","powder",10699,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mycostatin Topical 100000 u/gm powder topical","1408-7325-MYCOSTATIN TOPICAL 100000 U/GM POWDER TOPICAL",3000264517,2
2186943,"nystatin topical","nystatin topical 100000 units/g powder",NA,NA,NA,"100000 units/g","powder",10699,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mycostatin Topical powder 100000 units/g","1408-7325-MYCOSTATIN TOPICAL POWDER 100000 UNITS/G",3000264517,28
2189934,"nystatin topical","nystatin topical 100000 units/g cream",NA,NA,NA,"100000 units/g","cream",10699,NA,NA,"Active",2013-05-01 10:06:49,"SCM","nystatin topical 100,000 units/g cream","1408-7323-NYSTATIN TOPICAL 100,000 UNITS/G CREAM",15150694,328
2190940,"nystatin topical","nystatin topical 100000 units/g ointment",NA,NA,NA,"100000 units/g","ointment",10699,NA,NA,"Active",2012-02-24 21:50:17,"SCM","nystatin topical 100,000 units/g ointment","1408-7324-NYSTATIN TOPICAL 100,000 UNITS/G OINTMENT",15155824,115
2185946,"nystatin topical","nystatin topical 100000 units/g ointment",NA,NA,NA,"100000 units/g","ointment",10699,NA,NA,"Active",2012-02-24 21:50:17,"SCM","nystatin topical ointment 100000 units/g","1408-7324-NYSTATIN TOPICAL OINTMENT 100000 UNITS/G",15155824,62
5373092,"Pitavastatin Calcium","Pitavastatin Calcium","Cardiovascular Agents","Antihyperlipidemic","HMG CoA Reductase Inhibitors",NA,NA,8437,NA,NA,NA,NA,"EPIC","PITAVASTATIN CALCIUM PO","126643",NA,10
2188941,"nystatin topical","nystatin topical 100000 units/g powder",NA,NA,NA,"100000 units/g","powder",10699,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mycostatin Topical 100,000 units/g powder","1408-7325-MYCOSTATIN TOPICAL 100,000 UNITS/G POWDER",3000264517,120
2184954,"nystatin-triamcinolone topical","nystatin-triamcinolone topical 100000 units/g-0.1% ointment",NA,NA,NA,"100000 units/g-0.1%","ointment",10699,NA,NA,"Active",2012-02-24 21:50:17,"SCM","nystatin-triamcinolone topical ointment 100000 units/g-0.1%","725-7476-NYSTATIN-TRIAMCINOLONE TOPICAL OINTMENT 100000 UNITS/G-0.1%",16432259,7
2185990,"lovastatin-niacin","lovastatin-niacin 40 mg-1000 mg tablet, extended release",NA,NA,NA,"40 mg-1000 mg","tablet, extended release",10700,NA,NA,"Active",2011-02-22 00:47:53,"SCM","Advicor 1000 mg-40 mg oral tablet","2299-7849-ADVICOR 1000 MG-40 MG ORAL TABLET",3000594680,3
