PK_MEDICATION_ID,SIMPLE_GENERIC_NAME,GENERIC_NAME,THERAPEUTIC_CLASS,PHARMACY_CLASS,PHARMACY_SUBCLASS,AMOUNT,FORM,FK_ROUTE_ID,CONTROLLED_MED_YN,DEA_CLASS,RECORD_STATE,SOURCE_LAST_UPDATE_DATE,SOURCE_CODE,statin_curation,FULL_NAME,SOURCE_ORIG_ID,FK_3M_NCID_ID,MEDICATION_COUNT
6165157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/22/13 0:15,SCM,TRUE,"Atorvastatin calcium (lipitor) 20 mg or tabs, 1 tablet daily","--ATORVASTATIN CALCIUM (LIPITOR) 20 MG OR TABS, 1 TABLET DAILY",NA,9
8133057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/15/13 0:15,SCM,TRUE,"Atorvastatin calcium (lipitor) 20 mg po tabs, 1 tablet daily","--ATORVASTATIN CALCIUM (LIPITOR) 20 MG PO TABS, 1 TABLET DAILY",NA,2
6014020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/23/12 0:15,SCM,TRUE,Atorvastatin calcium (lipitor) 40 mg or tabs,--ATORVASTATIN CALCIUM (LIPITOR) 40 MG OR TABS,3000284910,2
6613016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/16 11:25,SCM,TRUE,"Atorvastatin calcium (lipitor) 40 mg or tabs, 1 tablet daily","--ATORVASTATIN CALCIUM (LIPITOR) 40 MG OR TABS, 1 TABLET DAILY",NA,3
4565001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/8/11 0:15,SCM,TRUE,"Atorvastatin calcium (lipitor) 40 mg or tabs, 1 tablet daily (home med)","--ATORVASTATIN CALCIUM (LIPITOR) 40 MG OR TABS, 1 TABLET DAILY (HOME MED)",NA,3
7897020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/9/12 0:15,SCM,TRUE,ATORVASTATIN CALCIUM 10 MG OR TABS,--ATORVASTATIN CALCIUM 10 MG OR TABS,3000284908,2
6222037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/6/12 0:15,SCM,TRUE,Atorvastatin Calcium 20 MG OR TABS 1 TABLET DAILY,--ATORVASTATIN CALCIUM 20 MG OR TABS 1 TABLET DAILY,NA,2
6158104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/2/12 0:15,SCM,TRUE,"Atorvastatin calcium 20 mg or tabs, 1 tablet daily","--ATORVASTATIN CALCIUM 20 MG OR TABS, 1 TABLET DAILY",NA,2
7609016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/12 0:15,SCM,TRUE,"Atorvastatin calcium 40 mg or tabs, 1 tablet daily","--ATORVASTATIN CALCIUM 40 MG OR TABS, 1 TABLET DAILY",NA,2
11333610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/25/15 7:25,SCM,TRUE,atorvastatin calcium 80mg,--ATORVASTATIN CALCIUM 80MG,15101128,2
8468022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/12/13 0:15,SCM,TRUE,Atorvastatin Calcium Tab 10 MG,--ATORVASTATIN CALCIUM TAB 10 MG,3000284908,3
7907030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2/12 0:15,SCM,TRUE,Atorvastatin Calcium Tab 10 MG (Base Equivalent),--ATORVASTATIN CALCIUM TAB 10 MG (BASE EQUIVALENT),3000284908,2
6448057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/12 0:15,SCM,TRUE,Atorvastatin Calcium Tab 10 MG (Base Equivalent) (LIPITOR),--ATORVASTATIN CALCIUM TAB 10 MG (BASE EQUIVALENT) (LIPITOR),3000284908,4
6382031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/30/12 0:15,SCM,TRUE,Atorvastatin Calcium Tab 20 MG (Base Equivalent) (LIPITOR),--ATORVASTATIN CALCIUM TAB 20 MG (BASE EQUIVALENT) (LIPITOR),3000284909,13
6615054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/2/13 0:15,SCM,TRUE,Atorvastatin Calcium Tab 40 MG,--ATORVASTATIN CALCIUM TAB 40 MG,3000284910,3
6480026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/12 0:15,SCM,TRUE,Atorvastatin Calcium Tab 40 MG (Base Equivalent),--ATORVASTATIN CALCIUM TAB 40 MG (BASE EQUIVALENT),3000284910,2
6372037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/21/13 0:15,SCM,TRUE,Atorvastatin Calcium Tab 40 MG (Base Equivalent) (LIPITOR),--ATORVASTATIN CALCIUM TAB 40 MG (BASE EQUIVALENT) (LIPITOR),3000284910,6
6267016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/15/12 0:15,SCM,TRUE,Atorvastatin Calcium Tab 80 MG (Base Equivalent) (LIPITOR),--ATORVASTATIN CALCIUM TAB 80 MG (BASE EQUIVALENT) (LIPITOR),3000515431,4
2181714,atorvastatin,atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,atorvastatin tablet 10 mg,1125--ATORVASTATIN TABLET 10 MG,15571542,217
2166792,atorvastatin,atorvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,5/22/13 0:15,SCM,TRUE,atorvastatin tablet 10 mg,1125-3087-ATORVASTATIN TABLET 10 MG,15571542,346
2176720,atorvastatin,atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,atorvastatin tablet 20 mg,1125--ATORVASTATIN TABLET 20 MG,15571541,229
2161804,atorvastatin,atorvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,7/11/13 0:15,SCM,TRUE,atorvastatin tablet 20 mg,1125-3088-ATORVASTATIN TABLET 20 MG,15571541,446
2134592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/5/08 0:15,SCM,TRUE,Atorvastatin Tablet 20 mg,--ATORVASTATIN TABLET 20 MG,15571541,3
2182715,atorvastatin,atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,atorvastatin tablet 40 mg,1125--ATORVASTATIN TABLET 40 MG,15571540,163
2162799,atorvastatin,atorvastatin 40 mg tablet,NA,NA,NA,40 mg,tablet,10700,NA,NA,Active,4/4/13 0:15,SCM,TRUE,atorvastatin tablet 40 mg,1125-3085-ATORVASTATIN TABLET 40 MG,15571540,429
2159039,atorvastatin,atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,atorvastatin tablet 80 mg,1125--ATORVASTATIN TABLET 80 MG,15571539,132
2163797,atorvastatin,atorvastatin 80 mg tablet,NA,NA,NA,80 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,atorvastatin tablet 80 mg,1125-3086-ATORVASTATIN TABLET 80 MG,15571539,604
13152377,atorvastatin-ezetimibe,atorvastatin-ezetimibe 20 mg-10 mg tablet,NA,NA,NA,20 mg-10 mg,tablet,10700,NA,NA,Active,6/13/16 13:09,SCM,TRUE,atorvastatin-ezetimibe 20 mg-10 mg oral tablet,3078-11228-ATORVASTATIN-EZETIMIBE 20 MG-10 MG ORAL TABLET,NA,2
12366564,atorvastatin-ezetimibe,atorvastatin-ezetimibe 40 mg-10 mg tablet,NA,NA,NA,40 mg-10 mg,tablet,10700,NA,NA,Active,5/2/16 14:10,SCM,TRUE,atorvastatin-ezetimibe 40 mg-10 mg oral tablet,3078-11237-ATORVASTATIN-EZETIMIBE 40 MG-10 MG ORAL TABLET,NA,3
8250022,amLODIPine-atorvastatin,amLODIPine-atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/28/14 15:58,SCM,TRUE,Caduet,2380--CADUET,15162441,2
2129714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/21/13 12:46,SCM,TRUE,caduet,#NAME?,15270968,10
2184582,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-10 mg tablet,NA,NA,NA,10 mg-10 mg,tablet,10700,NA,NA,Active,11/15/16 8:37,SCM,TRUE,Caduet 10 mg-10 mg oral tablet,2380-5001-CADUET 10 MG-10 MG ORAL TABLET,15572448,30
3615019,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-10 mg tablet,NA,NA,NA,10 mg-10 mg,tablet,10700,NA,NA,Active,5/19/11 0:15,SCM,TRUE,Caduet 10 mg-10 mg tablet,2380-5001-CADUET 10 MG-10 MG TABLET,3000714801,2
2189571,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-20 mg tablet,NA,NA,NA,10 mg-20 mg,tablet,10700,NA,NA,Active,9/12/16 15:36,SCM,TRUE,Caduet 10 mg-20 mg oral tablet,2380-5002-CADUET 10 MG-20 MG ORAL TABLET,3000714800,24
3084035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/8/11 0:15,SCM,TRUE,Caduet 10 mg-20 mg oral tablet,--CADUET 10 MG-20 MG ORAL TABLET,3000714800,3
3900016,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-20 mg tablet,NA,NA,NA,10 mg-20 mg,tablet,10700,NA,NA,Active,7/2/11 0:15,SCM,TRUE,Caduet 10 mg-20 mg tablet,2380-5002-CADUET 10 MG-20 MG TABLET,3000714800,2
2186578,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-40 mg tablet,NA,NA,NA,10 mg-40 mg,tablet,10700,NA,NA,Active,12/1/16 15:18,SCM,TRUE,Caduet 10 mg-40 mg oral tablet,2380-4997-CADUET 10 MG-40 MG ORAL TABLET,15572449,23
3097007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/11 0:15,SCM,TRUE,Caduet 10 mg-40 mg oral tablet,--CADUET 10 MG-40 MG ORAL TABLET,3000714799,2
2172377,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-80 mg tablet,NA,NA,NA,10 mg-80 mg,tablet,10700,NA,NA,Active,6/28/16 9:39,SCM,TRUE,Caduet 10 mg-80 mg oral tablet,2380-4998-CADUET 10 MG-80 MG ORAL TABLET,15572450,6
6613018,amLODIPine-atorvastatin,amLODIPine-atorvastatin 2.5 mg-20 mg tablet,NA,NA,NA,2.5 mg-20 mg,tablet,10700,NA,NA,Active,1/28/16 13:02,SCM,TRUE,Caduet 2.5 mg-20 mg oral tablet,2380-8015-CADUET 2.5 MG-20 MG ORAL TABLET,3000714846,2
2188577,amLODIPine-atorvastatin,amLODIPine-atorvastatin 5 mg-10 mg tablet,NA,NA,NA,5 mg-10 mg,tablet,10700,NA,NA,Active,2/18/17 9:06,SCM,TRUE,Caduet 5 mg-10 mg oral tablet,2380-4999-CADUET 5 MG-10 MG ORAL TABLET,15572451,23
2350006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/13/12 0:15,SCM,TRUE,Caduet 5 mg-10 mg oral tablet,--CADUET 5 MG-10 MG ORAL TABLET,15572451,4
2174378,amLODIPine-atorvastatin,amLODIPine-atorvastatin 5 mg-20 mg tablet,NA,NA,NA,5 mg-20 mg,tablet,10700,NA,NA,Active,9/7/16 9:03,SCM,TRUE,Caduet 5 mg-20 mg oral tablet,2380-5000-CADUET 5 MG-20 MG ORAL TABLET,15572452,25
2170371,amLODIPine-atorvastatin,amLODIPine-atorvastatin 5 mg-40 mg tablet,NA,NA,NA,5 mg-40 mg,tablet,10700,NA,NA,Active,6/14/16 22:30,SCM,TRUE,Caduet 5 mg-40 mg oral tablet,2380-4995-CADUET 5 MG-40 MG ORAL TABLET,3000714803,14
3122002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/6/11 8:13,SCM,TRUE,Caduet 5 mg-40 mg oral tablet,--CADUET 5 MG-40 MG ORAL TABLET,15572453,3
2188576,amLODIPine-atorvastatin,amLODIPine-atorvastatin 5 mg-80 mg tablet,NA,NA,NA,5 mg-80 mg,tablet,10700,NA,NA,Active,12/5/16 21:56,SCM,TRUE,Caduet 5 mg-80 mg oral tablet,2380-4996-CADUET 5 MG-80 MG ORAL TABLET,15572455,5
2164281,amLODIPine-atorvastatin,amLODIPine-atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 10 mg-10 mg,2380--CADUET TABLET 10 MG-10 MG,3000714801,2
2172378,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-10 mg tablet,NA,NA,NA,10 mg-10 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 10 mg-10 mg,2380-5001-CADUET TABLET 10 MG-10 MG,3000714801,10
2162284,amLODIPine-atorvastatin,amLODIPine-atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 10 mg-20 mg,2380--CADUET TABLET 10 MG-20 MG,15572447,7
2167384,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-20 mg tablet,NA,NA,NA,10 mg-20 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 10 mg-20 mg,2380-5002-CADUET TABLET 10 MG-20 MG,15572447,7
2177917,amLODIPine-atorvastatin,amLODIPine-atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 10 mg-40 mg,2380--CADUET TABLET 10 MG-40 MG,15572449,2
2184581,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-40 mg tablet,NA,NA,NA,10 mg-40 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 10 mg-40 mg,2380-4997-CADUET TABLET 10 MG-40 MG,3000714799,5
2171380,amLODIPine-atorvastatin,amLODIPine-atorvastatin 10 mg-80 mg tablet,NA,NA,NA,10 mg-80 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 10 mg-80 mg,2380-4998-CADUET TABLET 10 MG-80 MG,15572450,6
2175924,amLODIPine-atorvastatin,amLODIPine-atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 5 mg-10 mg,2380--CADUET TABLET 5 MG-10 MG,15572451,11
2167383,amLODIPine-atorvastatin,amLODIPine-atorvastatin 5 mg-10 mg tablet,NA,NA,NA,5 mg-10 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 5 mg-10 mg,2380-4999-CADUET TABLET 5 MG-10 MG,15572451,12
2161287,amLODIPine-atorvastatin,amLODIPine-atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 5 mg-20 mg,2380--CADUET TABLET 5 MG-20 MG,3000714804,9
2186579,amLODIPine-atorvastatin,amLODIPine-atorvastatin 5 mg-20 mg tablet,NA,NA,NA,5 mg-20 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 5 mg-20 mg,2380-5000-CADUET TABLET 5 MG-20 MG,15572452,9
2174377,amLODIPine-atorvastatin,amLODIPine-atorvastatin 5 mg-40 mg tablet,NA,NA,NA,5 mg-40 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 5 mg-40 mg,2380-4995-CADUET TABLET 5 MG-40 MG,15572453,6
2166276,amLODIPine-atorvastatin,amLODIPine-atorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Caduet tablet 5 mg-80 mg,2380--CADUET TABLET 5 MG-80 MG,15572455,2
2164066,rosuvastatin,rosuvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,1/26/17 10:16,SCM,TRUE,Crestor,1441--CRESTOR,NA,126
2162878,rosuvastatin,rosuvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,8/9/13 14:32,SCM,TRUE,Crestor,1441-3262-CRESTOR,3000543439,2
2188282,rosuvastatin,rosuvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,2/22/11 0:47,SCM,TRUE,Crestor,1441-3263-CRESTOR,3000543438,2
2136858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/30/14 8:24,SCM,TRUE,crestor,#NAME?,NA,98
6564027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/11/12 0:15,SCM,TRUE,crestor 10 mg,--CRESTOR 10 MG,3000543439,4
6584013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/10/12 0:15,SCM,TRUE,Crestor 10 mg oral every night at bedtime,--CRESTOR 10 MG ORAL EVERY NIGHT AT BEDTIME,NA,2
2161881,rosuvastatin,rosuvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,3/3/17 12:41,SCM,TRUE,Crestor 10 mg oral tablet,1441-3262-CRESTOR 10 MG ORAL TABLET,3000543439,3221
2140078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/15/13 14:43,SCM,TRUE,Crestor 10 mg oral tablet,--CRESTOR 10 MG ORAL TABLET,15156055,191
3462007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/25/12 0:15,SCM,TRUE,Crestor 10 mg oral tablet daily,--CRESTOR 10 MG ORAL TABLET DAILY,NA,3
4010005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/11/11 0:15,SCM,TRUE,Crestor 10 mg oral tablet po Qpm,--CRESTOR 10 MG ORAL TABLET PO QPM,NA,2
3615023,rosuvastatin,rosuvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,8/4/13 0:15,SCM,TRUE,Crestor 10 mg tablet,1441-3262-CRESTOR 10 MG TABLET,3000543439,220
2183293,rosuvastatin,rosuvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor 10 mg tablet oral,1441-3262-CRESTOR 10 MG TABLET ORAL,3000543439,15
5373870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/9/12 0:15,SCM,TRUE,Crestor 2.5 mg oral tablet,--CRESTOR 2.5 MG ORAL TABLET,16197384,3
2136080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/3/12 0:15,SCM,TRUE,crestor 20 daily,--CRESTOR 20 DAILY,NA,3
6563023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/9/12 0:15,SCM,TRUE,Crestor 20 mg,--CRESTOR 20 MG,3000543438,2
2166870,rosuvastatin,rosuvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,3/3/17 13:25,SCM,TRUE,Crestor 20 mg oral tablet,1441-3263-CRESTOR 20 MG ORAL TABLET,3000543438,2295
2138862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/14/13 15:05,SCM,TRUE,Crestor 20 mg oral tablet,--CRESTOR 20 MG ORAL TABLET,NA,133
3617015,rosuvastatin,rosuvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,11/21/13 0:15,SCM,TRUE,Crestor 20 mg tablet,1441-3263-CRESTOR 20 MG TABLET,3000543438,159
2163876,rosuvastatin,rosuvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor 20 mg tablet oral,1441-3263-CRESTOR 20 MG TABLET ORAL,3000543438,9
2139851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/6/13 0:15,SCM,TRUE,crestor 20mg,--CRESTOR 20MG,NA,6
2184286,rosuvastatin,rosuvastatin 40 mg tablet,NA,NA,NA,40 mg,tablet,10700,NA,NA,Active,3/1/17 1:37,SCM,TRUE,Crestor 40 mg oral tablet,1441-3261-CRESTOR 40 MG ORAL TABLET,3000543437,1165
2142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/15 10:25,SCM,TRUE,Crestor 40 mg oral tablet,--CRESTOR 40 MG ORAL TABLET,NA,80
3637004,rosuvastatin,rosuvastatin 40 mg tablet,NA,NA,NA,40 mg,tablet,10700,NA,NA,Active,7/21/13 0:15,SCM,TRUE,Crestor 40 mg tablet,1441-3261-CRESTOR 40 MG TABLET,3000543437,86
2136860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/12 0:15,SCM,TRUE,crestor 5 daily,--CRESTOR 5 DAILY,NA,2
2140079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/12 0:15,SCM,TRUE,crestor 5 mg,--CRESTOR 5 MG,NA,2
7588018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/5/12 0:15,SCM,TRUE,CRESTOR 5 MG OR TABS,--CRESTOR 5 MG OR TABS,3000549185,3
5118019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2/12 0:15,SCM,TRUE,Crestor 5 mg oral daily,--CRESTOR 5 MG ORAL DAILY,NA,2
2184287,rosuvastatin,rosuvastatin 5 mg tablet,NA,NA,NA,5 mg,tablet,10700,NA,NA,Active,3/3/17 6:47,SCM,TRUE,Crestor 5 mg oral tablet,1441-3264-CRESTOR 5 MG ORAL TABLET,3000549185,1812
2138863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/31/13 0:15,SCM,TRUE,Crestor 5 mg oral tablet,--CRESTOR 5 MG ORAL TABLET,15573240,113
3717012,rosuvastatin,rosuvastatin 5 mg tablet,NA,NA,NA,5 mg,tablet,10700,NA,NA,Active,7/24/13 0:15,SCM,TRUE,Crestor 5 mg tablet,1441-3264-CRESTOR 5 MG TABLET,3000549185,117
2162879,rosuvastatin,rosuvastatin 5 mg tablet,NA,NA,NA,5 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor 5 mg tablet oral,1441-3264-CRESTOR 5 MG TABLET ORAL,3000549185,11
2135870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/20/12 0:15,SCM,TRUE,Crestor daily,#NAME?,NA,2
6674069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/20/12 15:48,SCM,TRUE,Crestor tablet,#NAME?,16541376,2
2162069,rosuvastatin,rosuvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor tablet 10 mg,1441--CRESTOR TABLET 10 MG,3000543439,119
2189275,rosuvastatin,rosuvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor tablet 10 mg,1441-3262-CRESTOR TABLET 10 MG,3000543439,346
2179732,rosuvastatin,rosuvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor tablet 20 mg,1441--CRESTOR TABLET 20 MG,3000543438,27
2187281,rosuvastatin,rosuvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor tablet 20 mg,1441-3263-CRESTOR TABLET 20 MG,3000543438,159
2141892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/24/10 12:41,SCM,TRUE,Crestor tablet 20 mg,--CRESTOR TABLET 20 MG,NA,3
2181738,rosuvastatin,rosuvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor tablet 40 mg,1441--CRESTOR TABLET 40 MG,3000543437,15
2159881,rosuvastatin,rosuvastatin 40 mg tablet,NA,NA,NA,40 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor tablet 40 mg,1441-3261-CRESTOR TABLET 40 MG,3000543437,77
2161072,rosuvastatin,rosuvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor tablet 5 mg,1441--CRESTOR TABLET 5 MG,3000549185,39
2183294,rosuvastatin,rosuvastatin 5 mg tablet,NA,NA,NA,5 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,Crestor tablet 5 mg,1441-3264-CRESTOR TABLET 5 MG,3000549185,152
8055012,ezetimibe-simvastatin,ezetimibe-simvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,12/19/15 8:03,SCM,TRUE,ezetimibe-simvastatin,148--EZETIMIBE-SIMVASTATIN,15125428,4
14717016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,TRUE,EZETIMIBE-SIMVASTATIN (VYTORIN 10/10) COMBINATION TABLET,4080278,NA,5
14005070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,TRUE,EZETIMIBE-SIMVASTATIN (VYTORIN 10/20) COMBINATION TABLET,4080279,NA,11
14296028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EPIC,TRUE,EZETIMIBE-SIMVASTATIN (VYTORIN 10/40) COMBINATION TABLET,4080280,NA,7
2189573,ezetimibe-simvastatin,ezetimibe-simvastatin 10 mg-10 mg tablet,NA,NA,NA,10 mg-10 mg,tablet,10700,NA,NA,Active,2/24/17 0:32,SCM,TRUE,ezetimibe-simvastatin 10 mg-10 mg oral tablet,148-5020-EZETIMIBE-SIMVASTATIN 10 MG-10 MG ORAL TABLET,3000561665,59
2664003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/14/11 0:15,SCM,TRUE,ezetimibe-simvastatin 10 mg-10 mg oral tablet,--EZETIMIBE-SIMVASTATIN 10 MG-10 MG ORAL TABLET,3000561665,2
4161067,ezetimibe-simvastatin,ezetimibe-simvastatin 10 mg-10 mg tablet,NA,NA,NA,10 mg-10 mg,tablet,10700,NA,NA,Active,11/8/11 0:15,SCM,TRUE,ezetimibe-simvastatin 10 mg-10 mg tablet,148-5020-EZETIMIBE-SIMVASTATIN 10 MG-10 MG TABLET,3000561665,2
2188580,ezetimibe-simvastatin,ezetimibe-simvastatin 10 mg-20 mg tablet,NA,NA,NA,10 mg-20 mg,tablet,10700,NA,NA,Active,2/13/17 7:58,SCM,TRUE,ezetimibe-simvastatin 10 mg-20 mg oral tablet,148-5021-EZETIMIBE-SIMVASTATIN 10 MG-20 MG ORAL TABLET,3000561661,224
2710003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/11 0:15,SCM,TRUE,ezetimibe-simvastatin 10 mg-20 mg oral tablet,--EZETIMIBE-SIMVASTATIN 10 MG-20 MG ORAL TABLET,3000561661,6
5188022,ezetimibe-simvastatin,ezetimibe-simvastatin 10 mg-20 mg tablet,NA,NA,NA,10 mg-20 mg,tablet,10700,NA,NA,Active,12/31/12 0:15,SCM,TRUE,ezetimibe-simvastatin 10 mg-20 mg tablet,148-5021-EZETIMIBE-SIMVASTATIN 10 MG-20 MG TABLET,3000561661,14
2183592,ezetimibe-simvastatin,ezetimibe-simvastatin 10 mg-40 mg tablet,NA,NA,NA,10 mg-40 mg,tablet,10700,NA,NA,Active,2/6/17 14:05,SCM,TRUE,ezetimibe-simvastatin 10 mg-40 mg oral tablet,148-5022-EZETIMIBE-SIMVASTATIN 10 MG-40 MG ORAL TABLET,3000561659,268
